      1  4.537037e-015  8.971481e-006  7.957747e-002  0.000000e+000
      2  3.557394e-015  8.272765e-006  7.957747e-002  0.000000e+000
      3  5.542059e-015  9.590261e-006  7.957747e-002  0.000000e+000
      4  4.538437e-015  8.972404e-006  7.957747e-002  0.000000e+000
      5  5.531751e-015  9.584311e-006  7.957747e-002  0.000000e+000
      6  6.128208e-015  9.917096e-006  7.957747e-002  0.000000e+000
      7  6.128208e-015  9.917096e-006  7.957747e-002  0.000000e+000
      8  2.478897e-015  7.334314e-006  7.957747e-002  0.000000e+000
      9  3.821768e-015  8.472824e-006  7.957747e-002  0.000000e+000
     10  5.096434e-015  9.326002e-006  7.957747e-002  0.000000e+000
     11  3.053670e-015  7.862260e-006  7.957747e-002  0.000000e+000
     12  4.529023e-015  8.966196e-006  7.957747e-002  0.000000e+000
     13  3.399433e-015  8.148460e-006  7.957747e-002  0.000000e+000
     14  5.328428e-015  9.465417e-006  7.957747e-002  0.000000e+000
     15  5.328428e-015  9.465417e-006  7.957747e-002  0.000000e+000
     16  5.800871e-015  9.737283e-006  7.957747e-002  0.000000e+000
     17  5.530727e-015  9.583720e-006  7.957747e-002  0.000000e+000
     18  3.763500e-015  8.429543e-006  7.957747e-002  0.000000e+000
     19  3.702961e-015  8.384100e-006  7.957747e-002  0.000000e+000
     20  4.245216e-015  8.774856e-006  7.957747e-002  0.000000e+000
     21  5.574873e-015  9.609152e-006  7.957747e-002  0.000000e+000
     22  4.848197e-015  9.172058e-006  7.957747e-002  0.000000e+000
     23  2.737273e-015  7.580760e-006  7.957747e-002  0.000000e+000
     24  4.570068e-015  8.993200e-006  7.957747e-002  0.000000e+000
     25  3.281043e-015  8.052747e-006  7.957747e-002  0.000000e+000
     26  4.125423e-015  8.691529e-006  7.957747e-002  0.000000e+000
     27  3.401226e-015  8.149892e-006  7.957747e-002  0.000000e+000
     28  2.711494e-015  7.556887e-006  7.957747e-002  0.000000e+000
     29  3.664792e-015  8.355193e-006  7.957747e-002  0.000000e+000
     30  4.414121e-015  8.889721e-006  7.957747e-002  0.000000e+000
     31  4.156424e-015  8.713246e-006  7.957747e-002  0.000000e+000
     32  3.611537e-015  8.314524e-006  7.957747e-002  0.000000e+000
     33  3.639748e-015  8.336117e-006  7.957747e-002  0.000000e+000
     34  3.863717e-015  8.503711e-006  7.957747e-002  0.000000e+000
     35  3.863717e-015  8.503711e-006  7.957747e-002  0.000000e+000
     36  5.214987e-015  9.397762e-006  7.957747e-002  0.000000e+000
     37  4.842053e-015  9.168182e-006  7.957747e-002  0.000000e+000
     38  4.577307e-015  8.997946e-006  7.957747e-002  0.000000e+000
     39  3.358537e-015  8.115652e-006  7.957747e-002  0.000000e+000
     40  3.541093e-015  8.260110e-006  7.957747e-002  0.000000e+000
     41  5.574873e-015  9.609152e-006  7.957747e-002  0.000000e+000
     42  3.596192e-015  8.302732e-006  7.957747e-002  0.000000e+000
     43  3.107471e-015  7.908165e-006  7.957747e-002  0.000000e+000
     44  2.930002e-015  7.754659e-006  7.957747e-002  0.000000e+000
     45  1.816965e-015  6.612853e-006  7.957747e-002  0.000000e+000
     46  5.376310e-015  9.493685e-006  7.957747e-002  0.000000e+000
     47  5.376310e-015  9.493685e-006  7.957747e-002  0.000000e+000
     48  4.940133e-015  9.229672e-006  7.957747e-002  0.000000e+000
     49  5.110739e-015  9.334720e-006  7.957747e-002  0.000000e+000
     50  4.414121e-015  8.889721e-006  7.957747e-002  0.000000e+000
     51  4.156424e-015  8.713246e-006  7.957747e-002  0.000000e+000
     52  4.137978e-015  8.700338e-006  7.957747e-002  0.000000e+000
     53  5.609081e-015  9.628766e-006  7.957747e-002  0.000000e+000
     54  5.609081e-015  9.628766e-006  7.957747e-002  0.000000e+000
     55  2.751474e-015  7.593847e-006  7.957747e-002  0.000000e+000
     56  5.737299e-015  9.701581e-006  7.957747e-002  0.000000e+000
     57  5.737299e-015  9.701581e-006  7.957747e-002  0.000000e+000
     58  4.187194e-015  8.734695e-006  7.957747e-002  0.000000e+000
     59  2.965722e-015  7.786044e-006  7.957747e-002  0.000000e+000
     60  3.843576e-015  8.488909e-006  7.957747e-002  0.000000e+000
     61  2.685147e-015  7.532331e-006  7.957747e-002  0.000000e+000
     62  3.596192e-015  8.302732e-006  7.957747e-002  0.000000e+000
     63  3.358099e-015  8.115300e-006  7.957747e-002  0.000000e+000
     64  1.797775e-015  6.589490e-006  7.957747e-002  0.000000e+000
     65  4.429234e-015  8.899854e-006  7.957747e-002  0.000000e+000
     66  4.778659e-015  9.127995e-006  7.957747e-002  0.000000e+000
     67  4.778659e-015  9.127995e-006  7.957747e-002  0.000000e+000
     68  3.926795e-015  8.549738e-006  7.957747e-002  0.000000e+000
     69  4.271444e-015  8.792889e-006  7.957747e-002  0.000000e+000
     70  5.074485e-015  9.312595e-006  7.957747e-002  0.000000e+000
     71  4.316210e-015  8.823500e-006  7.957747e-002  0.000000e+000
     72  5.181125e-015  9.377377e-006  7.957747e-002  0.000000e+000
     73  5.478229e-015  9.553300e-006  7.957747e-002  0.000000e+000
     74  4.184364e-015  8.732727e-006  7.957747e-002  0.000000e+000
     75  4.184364e-015  8.732727e-006  7.957747e-002  0.000000e+000
     76  3.948414e-015  8.565399e-006  7.957747e-002  0.000000e+000
     77  3.576345e-015  8.287429e-006  7.957747e-002  0.000000e+000
     78  3.112497e-015  7.912427e-006  7.957747e-002  0.000000e+000
     79  4.159693e-015  8.715530e-006  7.957747e-002  0.000000e+000
     80  3.843576e-015  8.488909e-006  7.957747e-002  0.000000e+000
     81  6.106109e-015  9.905162e-006  7.957747e-002  0.000000e+000
     82  6.106109e-015  9.905162e-006  7.957747e-002  0.000000e+000
     83  5.429779e-015  9.525053e-006  7.957747e-002  0.000000e+000
     84  4.629037e-015  9.031716e-006  7.957747e-002  0.000000e+000
     85  3.963022e-015  8.575950e-006  7.957747e-002  0.000000e+000
     86  3.269311e-015  8.043137e-006  7.957747e-002  0.000000e+000
     87  3.607307e-015  8.311277e-006  7.957747e-002  0.000000e+000
     88  4.367562e-015  8.858355e-006  7.957747e-002  0.000000e+000
     89  5.920810e-015  9.803935e-006  7.957747e-002  0.000000e+000
     90  5.920810e-015  9.803935e-006  7.957747e-002  0.000000e+000
     91  4.134272e-015  8.697740e-006  7.957747e-002  0.000000e+000
     92  4.134272e-015  8.697740e-006  7.957747e-002  0.000000e+000
     93  3.366878e-015  8.122365e-006  7.957747e-002  0.000000e+000
     94  3.805677e-015  8.460915e-006  7.957747e-002  0.000000e+000
     95  3.805677e-015  8.460915e-006  7.957747e-002  0.000000e+000
     96  2.909898e-015  7.736882e-006  7.957747e-002  0.000000e+000
     97  4.012310e-015  8.611356e-006  7.957747e-002  0.000000e+000
     98  3.509602e-015  8.235551e-006  7.957747e-002  0.000000e+000
     99  4.438464e-015  8.906032e-006  7.957747e-002  0.000000e+000
    100  2.250025e-015  7.101267e-006  7.957747e-002  0.000000e+000
    101  5.071478e-015  9.310755e-006  7.957747e-002  0.000000e+000
    102  4.508391e-015  8.952560e-006  7.957747e-002  0.000000e+000
    103  4.038809e-015  8.630272e-006  7.957747e-002  0.000000e+000
    104  3.838438e-015  8.485125e-006  7.957747e-002  0.000000e+000
    105  6.014284e-015  9.855259e-006  7.957747e-002  0.000000e+000
    106  3.788049e-015  8.447832e-006  7.957747e-002  0.000000e+000
    107  2.928212e-015  7.753079e-006  7.957747e-002  0.000000e+000
    108  4.798290e-015  9.140477e-006  7.957747e-002  0.000000e+000
    109  4.152162e-015  8.710267e-006  7.957747e-002  0.000000e+000
    110  4.634008e-015  9.034948e-006  7.957747e-002  0.000000e+000
    111  3.002456e-015  7.818059e-006  7.957747e-002  0.000000e+000
    112  5.449933e-015  9.536824e-006  7.957747e-002  0.000000e+000
    113  4.282267e-015  8.800310e-006  7.957747e-002  0.000000e+000
    114  4.351470e-015  8.847462e-006  7.957747e-002  0.000000e+000
    115  2.197017e-015  7.045057e-006  7.957747e-002  0.000000e+000
    116  5.177066e-015  9.374928e-006  7.957747e-002  0.000000e+000
    117  5.346274e-015  9.475972e-006  7.957747e-002  0.000000e+000
    118  4.000481e-015  8.602885e-006  7.957747e-002  0.000000e+000
    119  4.438464e-015  8.906032e-006  7.957747e-002  0.000000e+000
    120  3.130377e-015  7.927549e-006  7.957747e-002  0.000000e+000
    121  4.574043e-015  8.995807e-006  7.957747e-002  0.000000e+000
    122  4.641316e-015  9.039695e-006  7.957747e-002  0.000000e+000
    123  2.634784e-015  7.484941e-006  7.957747e-002  0.000000e+000
    124  3.583655e-015  8.293072e-006  7.957747e-002  0.000000e+000
    125  3.954410e-015  8.569733e-006  7.957747e-002  0.000000e+000
    126  4.994889e-015  9.263647e-006  7.957747e-002  0.000000e+000
    127  4.404779e-015  8.883445e-006  7.957747e-002  0.000000e+000
    128  5.920810e-015  9.803935e-006  7.957747e-002  0.000000e+000
    129  5.920810e-015  9.803935e-006  7.957747e-002  0.000000e+000
    130  4.634008e-015  9.034948e-006  7.957747e-002  0.000000e+000
    131  4.246298e-015  8.775601e-006  7.957747e-002  0.000000e+000
    132  5.449933e-015  9.536824e-006  7.957747e-002  0.000000e+000
    133  3.890486e-015  8.523304e-006  7.957747e-002  0.000000e+000
    134  3.648224e-015  8.342583e-006  7.957747e-002  0.000000e+000
    135  4.496198e-015  8.944482e-006  7.957747e-002  0.000000e+000
    136  3.642338e-015  8.338094e-006  7.957747e-002  0.000000e+000
    137  5.346274e-015  9.475972e-006  7.957747e-002  0.000000e+000
    138  5.419882e-015  9.519263e-006  7.957747e-002  0.000000e+000
    139  3.949269e-015  8.566018e-006  7.957747e-002  0.000000e+000
    140  3.375256e-015  8.129097e-006  7.957747e-002  0.000000e+000
    141  5.295356e-015  9.445793e-006  7.957747e-002  0.000000e+000
    142  4.746918e-015  9.107740e-006  7.957747e-002  0.000000e+000
    143  4.516253e-015  8.957761e-006  7.957747e-002  0.000000e+000
    144  5.157704e-015  9.363226e-006  7.957747e-002  0.000000e+000
    145  4.420393e-015  8.893930e-006  7.957747e-002  0.000000e+000
    146  5.428874e-015  9.524524e-006  7.957747e-002  0.000000e+000
    147  4.220612e-015  8.757870e-006  7.957747e-002  0.000000e+000
    148  3.862713e-015  8.502974e-006  7.957747e-002  0.000000e+000
    149  5.645998e-015  9.649844e-006  7.957747e-002  0.000000e+000
    150  5.645998e-015  9.649844e-006  7.957747e-002  0.000000e+000
    151  5.185884e-015  9.380248e-006  7.957747e-002  0.000000e+000
    152  4.485139e-015  8.937142e-006  7.957747e-002  0.000000e+000
    153  4.555736e-015  8.983789e-006  7.957747e-002  0.000000e+000
    154  3.426062e-015  8.169682e-006  7.957747e-002  0.000000e+000
    155  4.613136e-015  9.021363e-006  7.957747e-002  0.000000e+000
    156  3.433202e-015  8.175352e-006  7.957747e-002  0.000000e+000
    157  3.637507e-015  8.334406e-006  7.957747e-002  0.000000e+000
    158  2.547363e-015  7.401226e-006  7.957747e-002  0.000000e+000
    159  3.504358e-015  8.231448e-006  7.957747e-002  0.000000e+000
    160  4.954321e-015  9.238499e-006  7.957747e-002  0.000000e+000
    161  4.005155e-015  8.606234e-006  7.957747e-002  0.000000e+000
    162  4.005155e-015  8.606234e-006  7.957747e-002  0.000000e+000
    163  3.966699e-015  8.578601e-006  7.957747e-002  0.000000e+000
    164  5.157704e-015  9.363226e-006  7.957747e-002  0.000000e+000
    165  4.570429e-015  8.993437e-006  7.957747e-002  0.000000e+000
    166  4.331231e-015  8.833724e-006  7.957747e-002  0.000000e+000
    167  4.047534e-015  8.636482e-006  7.957747e-002  0.000000e+000
    168  4.709528e-015  9.083764e-006  7.957747e-002  0.000000e+000
    169  4.219289e-015  8.756955e-006  7.957747e-002  0.000000e+000
    170  4.603413e-015  9.015020e-006  7.957747e-002  0.000000e+000
    171  4.147915e-015  8.707296e-006  7.957747e-002  0.000000e+000
    172  4.147915e-015  8.707296e-006  7.957747e-002  0.000000e+000
    173  3.844963e-015  8.489930e-006  7.957747e-002  0.000000e+000
    174  4.280874e-015  8.799355e-006  7.957747e-002  0.000000e+000
    175  3.519019e-015  8.242910e-006  7.957747e-002  0.000000e+000
