     71   7614     14  9.303811e-006  9.465417e-006  1.000000e-004  1.909446e-014  0.000000e+000
     72     16     15  9.737283e-006  9.465417e-006  1.000000e-004  1.517965e-014  0.000000e+000
     73     35     15  8.503711e-006  9.465417e-006  1.000000e-004  1.159499e-014  0.000000e+000
     74    415     15  8.026516e-006  9.465417e-006  1.000000e-004  1.960714e-014  0.000000e+000
     75    395     15  9.370867e-006  9.465417e-006  1.000000e-004  1.948712e-014  0.000000e+000
     76   7615     15  8.940915e-006  9.465417e-006  1.000000e-004  2.161234e-014  0.000000e+000
     77     17     16  9.583720e-006  9.737283e-006  1.000000e-004  2.885480e-014  0.000000e+000
     78     36     16  9.397762e-006  9.737283e-006  1.000000e-004  1.138921e-014  0.000000e+000
     79    416     16  9.737283e-006  9.737283e-006  1.000000e-004  2.978691e-014  0.000000e+000
     80    396     16  9.580187e-006  9.737283e-006  1.000000e-004  2.883353e-014  0.000000e+000
     81   7616     16  8.940915e-006  9.737283e-006  1.000000e-004  1.561862e-014  0.000000e+000
     82     18     17  8.429543e-006  9.583720e-006  1.000000e-004  1.560869e-014  0.000000e+000
     83     37     17  9.168182e-006  9.583720e-006  1.000000e-004  2.640683e-014  0.000000e+000
     84    417     17  8.035041e-006  9.583720e-006  1.000000e-004  2.028271e-014  0.000000e+000
     85    397     17  9.087485e-006  9.583720e-006  1.000000e-004  1.821805e-014  0.000000e+000
     86   7617     17  8.788539e-006  9.583720e-006  1.000000e-004  1.798061e-014  0.000000e+000
     87     19     18  8.384100e-006  8.429543e-006  1.000000e-004  1.814404e-014  0.000000e+000
     88     38     18  8.997946e-006  8.429543e-006  1.000000e-004  2.232328e-014  0.000000e+000
     89    418     18  8.204797e-006  8.429543e-006  1.000000e-004  1.219512e-014  0.000000e+000
     90    398     18  9.279556e-006  8.429543e-006  1.000000e-004  1.296001e-014  0.000000e+000
     91   7618     18  9.917096e-006  8.429543e-006  1.000000e-004  1.705822e-014  0.000000e+000
     92     20     19  8.774856e-006  8.384100e-006  1.000000e-004  2.208324e-014  0.000000e+000
     93     39     19  8.115652e-006  8.384100e-006  1.000000e-004  6.133295e-015  0.000000e+000
     94    419     19  8.383964e-006  8.384100e-006  1.000000e-004  2.187340e-014  0.000000e+000
     95    399     19  8.049539e-006  8.384100e-006  1.000000e-004  1.392782e-014  0.000000e+000
     96   7619     19  7.741925e-006  8.384100e-006  1.000000e-004  1.850030e-014  0.000000e+000
     97      0     20  9.845936e-006  8.774856e-006  1.000000e-004  0.000000e+000  0.000000e+000
     98     40     20  8.260110e-006  8.774856e-006  1.000000e-004  1.290388e-014  0.000000e+000
     99    420     20  9.159318e-006  8.774856e-006  1.000000e-004  9.921745e-015  0.000000e+000
    100    400     20  9.667652e-006  8.774856e-006  1.000000e-004  4.521588e-015  0.000000e+000
    101   7620     20  8.064003e-006  8.774856e-006  1.000000e-004  1.719476e-014  0.000000e+000
    102     22     21  9.172058e-006  9.609152e-006  1.000000e-004  1.423027e-014  0.000000e+000
    103     41     21  9.609152e-006  9.609152e-006  1.000000e-004  2.900815e-014  0.000000e+000
    104    421     21  7.639518e-006  9.609152e-006  1.000000e-004  1.353607e-014  0.000000e+000
    105     -1     21  9.691957e-006  9.609152e-006  1.000000e-004  0.000000e+000  0.000000e+000
    106   7621     21  8.696356e-006  9.609152e-006  1.000000e-004  4.626085e-015  0.000000e+000
    107     23     22  7.580760e-006  9.172058e-006  1.000000e-004  1.805408e-014  0.000000e+000
    108     42     22  8.302732e-006  9.172058e-006  1.000000e-004  2.100969e-014  0.000000e+000
    109    422     22  9.172058e-006  9.172058e-006  1.000000e-004  2.642917e-014  0.000000e+000
    110   7622     22  9.108014e-006  9.172058e-006  1.000000e-004  2.606137e-014  0.000000e+000
    111     24     23  8.993200e-006  7.580760e-006  1.000000e-004  1.396033e-014  0.000000e+000
    112     43     23  7.908165e-006  7.580760e-006  1.000000e-004  1.748125e-014  0.000000e+000
    113    423     23  8.253060e-006  7.580760e-006  1.000000e-004  1.603048e-014  0.000000e+000
    114   7623     23  8.917868e-006  7.580760e-006  1.000000e-004  9.050949e-015  0.000000e+000
    115     25     24  8.052747e-006  8.993200e-006  1.000000e-004  2.037220e-014  0.000000e+000
    116     44     24  7.754659e-006  8.993200e-006  1.000000e-004  5.504175e-015  0.000000e+000
    117    424     24  8.845659e-006  8.993200e-006  1.000000e-004  2.322076e-014  0.000000e+000
    118   7624     24  9.105008e-006  8.993200e-006  1.000000e-004  2.540846e-014  0.000000e+000
    119     26     25  8.691529e-006  8.052747e-006  1.000000e-004  1.880333e-014  0.000000e+000
    120     45     25  6.612853e-006  8.052747e-006  1.000000e-004  1.043908e-014  0.000000e+000
    121    425     25  8.327447e-006  8.052747e-006  1.000000e-004  1.741265e-014  0.000000e+000
    122   7625     25  8.296672e-006  8.052747e-006  1.000000e-004  1.967548e-014  0.000000e+000
    123     27     26  8.149892e-006  8.691529e-006  1.000000e-004  1.362545e-014  0.000000e+000
    124     46     26  9.493685e-006  8.691529e-006  1.000000e-004  2.373243e-014  0.000000e+000
    125    426     26  8.701378e-006  8.691529e-006  1.000000e-004  1.807224e-014  0.000000e+000
    126   7626     26  8.296672e-006  8.691529e-006  1.000000e-004  2.045665e-014  0.000000e+000
    127     28     27  7.556887e-006  8.149892e-006  1.000000e-004  1.326166e-014  0.000000e+000
    128     47     27  9.493685e-006  8.149892e-006  1.000000e-004  1.078872e-014  0.000000e+000
    129    427     27  8.701378e-006  8.149892e-006  1.000000e-004  1.559498e-014  0.000000e+000
    130   7627     27  8.149892e-006  8.149892e-006  1.000000e-004  2.086669e-014  0.000000e+000
    131     29     28  8.355193e-006  7.556887e-006  1.000000e-004  1.794055e-014  0.000000e+000
    132     48     28  9.229672e-006  7.556887e-006  1.000000e-004  1.441877e-014  0.000000e+000
    133    428     28  8.592892e-006  7.556887e-006  1.000000e-004  1.364174e-014  0.000000e+000
    134   7628     28  8.209091e-006  7.556887e-006  1.000000e-004  9.471227e-015  0.000000e+000
    135     30     29  8.889721e-006  8.355193e-006  1.000000e-004  5.668212e-015  0.000000e+000
    136     49     29  9.334720e-006  8.355193e-006  1.000000e-004  9.498266e-015  0.000000e+000
    137    429     29  8.247289e-006  8.355193e-006  1.000000e-004  2.136842e-014  0.000000e+000
    138   7629     29  8.550043e-006  8.355193e-006  1.000000e-004  1.262265e-014  0.000000e+000
    139     31     30  8.713246e-006  8.889721e-006  1.000000e-004  8.525244e-015  0.000000e+000
    140     50     30  8.889721e-006  8.889721e-006  1.000000e-004  2.482711e-014  0.000000e+000
    141    430     30  8.617950e-006  8.889721e-006  1.000000e-004  1.751200e-014  0.000000e+000
    142   7630     30  8.015303e-006  8.889721e-006  1.000000e-004  1.178423e-014  0.000000e+000
    143     32     31  8.314524e-006  8.713246e-006  1.000000e-004  1.446126e-014  0.000000e+000
    144     51     31  8.713246e-006  8.713246e-006  1.000000e-004  2.385118e-014  0.000000e+000
    145    431     31  8.653981e-006  8.713246e-006  1.000000e-004  1.550458e-014  0.000000e+000
    146   7631     31  8.844259e-006  8.713246e-006  1.000000e-004  1.246086e-014  0.000000e+000
    147     33     32  8.336117e-006  8.314524e-006  1.000000e-004  2.171824e-014  0.000000e+000
    148     52     32  8.700338e-006  8.314524e-006  1.000000e-004  2.084288e-014  0.000000e+000
    149    432     32  8.280784e-006  8.314524e-006  1.000000e-004  1.166996e-014  0.000000e+000
    150   7632     32  8.844259e-006  8.314524e-006  1.000000e-004  1.896392e-014  0.000000e+000
    151     34     33  8.503711e-006  8.336117e-006  1.000000e-004  1.901817e-014  0.000000e+000
    152     53     33  9.628766e-006  8.336117e-006  1.000000e-004  1.797328e-014  0.000000e+000
    153    433     33  7.847402e-006  8.336117e-006  1.000000e-004  1.729830e-014  0.000000e+000
    154   7633     33  8.336117e-006  8.336117e-006  1.000000e-004  2.183119e-014  0.000000e+000
    155     35     34  8.503711e-006  8.503711e-006  1.000000e-004  2.271783e-014  0.000000e+000
    156     54     34  9.628766e-006  8.503711e-006  1.000000e-004  1.290870e-014  0.000000e+000
    157    434     34  8.096329e-006  8.503711e-006  1.000000e-004  2.059331e-014  0.000000e+000
    158   7634     34  7.736672e-006  8.503711e-006  1.000000e-004  1.428345e-014  0.000000e+000
    159     36     35  9.397762e-006  8.503711e-006  1.000000e-004  1.127214e-014  0.000000e+000
    160     55     35  7.593847e-006  8.503711e-006  1.000000e-004  1.389225e-014  0.000000e+000
    161    435     35  9.436679e-006  8.503711e-006  1.000000e-004  8.230271e-015  0.000000e+000
    162   7635     35  8.566636e-006  8.503711e-006  1.000000e-004  2.240448e-014  0.000000e+000
    163     37     36  9.168182e-006  9.397762e-006  1.000000e-004  1.380679e-014  0.000000e+000
    164     56     36  9.701581e-006  9.397762e-006  1.000000e-004  9.133606e-015  0.000000e+000
    165    436     36  9.397762e-006  9.397762e-006  1.000000e-004  2.774590e-014  0.000000e+000
    166   7636     36  8.489201e-006  9.397762e-006  1.000000e-004  1.377502e-014  0.000000e+000
    167     38     37  8.997946e-006  9.168182e-006  1.000000e-004  2.543529e-014  0.000000e+000
    168     57     37  9.701581e-006  9.168182e-006  1.000000e-004  2.043912e-014  0.000000e+000
    169    437     37  8.382337e-006  9.168182e-006  1.000000e-004  1.786548e-014  0.000000e+000
    170   7637     37  9.237513e-006  9.168182e-006  1.000000e-004  2.091758e-014  0.000000e+000
    171     39     38  8.115652e-006  8.997946e-006  1.000000e-004  2.069173e-014  0.000000e+000
    172     58     38  8.734695e-006  8.997946e-006  1.000000e-004  1.089525e-014  0.000000e+000
    173    438     38  8.606873e-006  8.997946e-006  1.000000e-004  4.798254e-015  0.000000e+000
    174   7638     38  9.237513e-006  8.997946e-006  1.000000e-004  1.269153e-014  0.000000e+000
    175     40     39  8.260110e-006  8.115652e-006  1.000000e-004  1.634415e-014  0.000000e+000
    176     59     39  7.786044e-006  8.115652e-006  1.000000e-004  1.596829e-014  0.000000e+000
    177    439     39  8.993674e-006  8.115652e-006  1.000000e-004  1.778675e-014  0.000000e+000
    178   7639     39  7.970109e-006  8.115652e-006  1.000000e-004  1.003574e-014  0.000000e+000
    179      0     40  9.845936e-006  8.260110e-006  1.000000e-004  0.000000e+000  0.000000e+000
    180     60     40  8.488909e-006  8.260110e-006  1.000000e-004  1.888008e-014  0.000000e+000
    181    440     40  8.993674e-006  8.260110e-006  1.000000e-004  2.143490e-014  0.000000e+000
    182   7640     40  8.089342e-006  8.260110e-006  1.000000e-004  8.435963e-015  0.000000e+000
    183     42     41  8.302732e-006  9.609152e-006  1.000000e-004  1.777560e-014  0.000000e+000
    184     61     41  7.532331e-006  9.609152e-006  1.000000e-004  1.740355e-014  0.000000e+000
    185    441     41  7.604575e-006  9.609152e-006  1.000000e-004  7.097273e-015  0.000000e+000
    186     -1     41  9.691957e-006  9.609152e-006  1.000000e-004  0.000000e+000  0.000000e+000
    187   7641     41  9.287659e-006  9.609152e-006  1.000000e-004  2.118298e-014  0.000000e+000
    188     43     42  7.908165e-006  8.302732e-006  1.000000e-004  1.964723e-014  0.000000e+000
    189     62     42  8.302732e-006  8.302732e-006  1.000000e-004  2.165668e-014  0.000000e+000
    190    442     42  8.588792e-006  8.302732e-006  1.000000e-004  1.264347e-014  0.000000e+000
    191   7642     42  8.031173e-006  8.302732e-006  1.000000e-004  2.026319e-014  0.000000e+000
    192     44     43  7.754659e-006  7.908165e-006  1.000000e-004  1.889188e-014  0.000000e+000
    193     63     43  8.115300e-006  7.908165e-006  1.000000e-004  1.563233e-014  0.000000e+000
    194    443     43  7.702428e-006  7.908165e-006  1.000000e-004  1.374521e-014  0.000000e+000
    195   7643     43  8.343509e-006  7.908165e-006  1.000000e-004  1.507463e-014  0.000000e+000
    196     45     44  6.612853e-006  7.754659e-006  1.000000e-004  9.865884e-015  0.000000e+000
    197     64     44  6.589490e-006  7.754659e-006  1.000000e-004  1.294774e-014  0.000000e+000
    198    444     44  8.845659e-006  7.754659e-006  1.000000e-004  1.035334e-014  0.000000e+000
    199   7644     44  9.105008e-006  7.754659e-006  1.000000e-004  1.549416e-014  0.000000e+000
    200     46     45  9.493685e-006  6.612853e-006  1.000000e-004  8.267785e-015  0.000000e+000
    201     65     45  8.899854e-006  6.612853e-006  1.000000e-004  9.668247e-015  0.000000e+000
    202    445     45  7.938991e-006  6.612853e-006  1.000000e-004  6.368304e-015  0.000000e+000
    203   7645     45  9.570879e-006  6.612853e-006  1.000000e-004  1.373813e-014  0.000000e+000
    204     47     46  9.493685e-006  9.493685e-006  1.000000e-004  2.831519e-014  0.000000e+000
    205     66     46  9.127995e-006  9.493685e-006  1.000000e-004  2.122432e-014  0.000000e+000
    206    446     46  8.054352e-006  9.493685e-006  1.000000e-004  6.844120e-015  0.000000e+000
    207   7646     46  9.570879e-006  9.493685e-006  1.000000e-004  1.992617e-014  0.000000e+000
    208     48     47  9.229672e-006  9.493685e-006  1.000000e-004  2.227311e-014  0.000000e+000
    209     67     47  9.127995e-006  9.493685e-006  1.000000e-004  3.458706e-015  0.000000e+000
    210    447     47  9.284829e-006  9.493685e-006  1.000000e-004  1.141776e-014  0.000000e+000
    211   7647     47  9.090958e-006  9.493685e-006  1.000000e-004  2.596385e-014  0.000000e+000
    212     49     48  9.334720e-006  9.229672e-006  1.000000e-004  2.290081e-014  0.000000e+000
    213     68     48  8.549738e-006  9.229672e-006  1.000000e-004  7.917287e-015  0.000000e+000
    214    448     48  9.141336e-006  9.229672e-006  1.000000e-004  1.148503e-014  0.000000e+000
    215   7648     48  9.229672e-006  9.229672e-006  1.000000e-004  2.676224e-014  0.000000e+000
    216     50     49  8.889721e-006  9.334720e-006  1.000000e-004  1.521158e-014  0.000000e+000
    217     69     49  8.792889e-006  9.334720e-006  1.000000e-004  1.979245e-014  0.000000e+000
    218    449     49  9.528238e-006  9.334720e-006  1.000000e-004  2.737489e-014  0.000000e+000
    219   7649     49  9.319635e-006  9.334720e-006  1.000000e-004  2.384350e-014  0.000000e+000
    220     51     50  8.713246e-006  8.889721e-006  1.000000e-004  1.299836e-014  0.000000e+000
    221     70     50  9.312595e-006  8.889721e-006  1.000000e-004  1.553489e-014  0.000000e+000
    222    450     50  8.152760e-006  8.889721e-006  1.000000e-004  2.088138e-014  0.000000e+000
    223   7650     50  6.809290e-006  8.889721e-006  1.000000e-004  1.181451e-014  0.000000e+000
    224     52     51  8.700338e-006  8.713246e-006  1.000000e-004  1.815586e-014  0.000000e+000
    225     71     51  8.823500e-006  8.713246e-006  1.000000e-004  8.068391e-015  0.000000e+000
    226    451     51  8.822718e-006  8.713246e-006  1.000000e-004  1.345237e-014  0.000000e+000
    227   7651     51  9.786564e-006  8.713246e-006  1.000000e-004  2.174302e-015  0.000000e+000
    228     53     52  9.628766e-006  8.700338e-006  1.000000e-004  2.273044e-014  0.000000e+000
    229     72     52  9.377377e-006  8.700338e-006  1.000000e-004  1.506268e-014  0.000000e+000
    230    452     52  8.822718e-006  8.700338e-006  1.000000e-004  1.559592e-014  0.000000e+000
    231   7652     52  9.786564e-006  8.700338e-006  1.000000e-004  2.378056e-014  0.000000e+000
    232     54     53  9.628766e-006  9.628766e-006  1.000000e-004  2.912669e-014  0.000000e+000
    233     73     53  9.553300e-006  9.628766e-006  1.000000e-004  2.867192e-014  0.000000e+000
    234    453     53  9.906340e-006  9.628766e-006  1.000000e-004  2.167219e-014  0.000000e+000
    235   7653     53  8.758786e-006  9.628766e-006  1.000000e-004  1.830225e-014  0.000000e+000
    236     55     54  7.593847e-006  9.628766e-006  1.000000e-004  1.125384e-014  0.000000e+000
    237     74     54  8.732727e-006  9.628766e-006  1.000000e-004  2.034614e-014  0.000000e+000
    238    454     54  8.566945e-006  9.628766e-006  1.000000e-004  1.160227e-014  0.000000e+000
    239   7654     54  8.758786e-006  9.628766e-006  1.000000e-004  1.856260e-014  0.000000e+000
    240     56     55  9.701581e-006  7.593847e-006  1.000000e-004  1.539366e-014  0.000000e+000
    241     75     55  8.732727e-006  7.593847e-006  1.000000e-004  1.811647e-014  0.000000e+000
    242    455     55  8.265667e-006  7.593847e-006  1.000000e-004  9.302858e-015  0.000000e+000
    243   7655     55  8.566636e-006  7.593847e-006  1.000000e-004  1.379470e-014  0.000000e+000
    244     57     56  9.701581e-006  9.701581e-006  1.000000e-004  2.956888e-014  0.000000e+000
    245     76     56  8.565399e-006  9.701581e-006  1.000000e-004  2.304863e-014  0.000000e+000
    246    456     56  9.025537e-006  9.701581e-006  1.000000e-004  2.067795e-014  0.000000e+000
    247   7656     56  8.751482e-006  9.701581e-006  1.000000e-004  2.406096e-014  0.000000e+000
    248     58     57  8.734695e-006  9.701581e-006  1.000000e-004  1.668507e-014  0.000000e+000
    249     77     57  8.287429e-006  9.701581e-006  1.000000e-004  7.264014e-015  0.000000e+000
    250    457     57  9.025537e-006  9.701581e-006  1.000000e-004  1.621463e-014  0.000000e+000
    251   7657     57  7.551027e-006  9.701581e-006  1.000000e-004  5.727109e-015  0.000000e+000
    252     59     58  7.786044e-006  8.734695e-006  1.000000e-004  1.901352e-014  0.000000e+000
    253     78     58  7.912427e-006  8.734695e-006  1.000000e-004  1.966841e-014  0.000000e+000
    254    458     58  8.734695e-006  8.734695e-006  1.000000e-004  2.396875e-014  0.000000e+000
    255   7658     58  7.436578e-006  8.734695e-006  1.000000e-004  1.737386e-014  0.000000e+000
    256     60     59  8.488909e-006  7.786044e-006  1.000000e-004  1.904511e-014  0.000000e+000
    257     79     59  8.715530e-006  7.786044e-006  1.000000e-004  1.315221e-014  0.000000e+000
    258    459     59  8.529750e-006  7.786044e-006  1.000000e-004  7.577555e-015  0.000000e+000
    259   7659     59  7.832277e-006  7.786044e-006  1.000000e-004  1.385862e-014  0.000000e+000
    260      0     60  9.845936e-006  8.488909e-006  1.000000e-004  0.000000e+000  0.000000e+000
    261     80     60  8.488909e-006  8.488909e-006  1.000000e-004  2.263881e-014  0.000000e+000
    262    460     60  8.679553e-006  8.488909e-006  1.000000e-004  2.162575e-014  0.000000e+000
    263   7660     60  8.432342e-006  8.488909e-006  1.000000e-004  1.103481e-014  0.000000e+000
    264     62     61  8.302732e-006  7.532331e-006  1.000000e-004  1.294133e-014  0.000000e+000
    265     81     61  9.905162e-006  7.532331e-006  1.000000e-004  1.782414e-014  0.000000e+000
    266    461     61  9.332054e-006  7.532331e-006  1.000000e-004  6.359835e-015  0.000000e+000
    267     -1     61  9.691957e-006  7.532331e-006  1.000000e-004  0.000000e+000  0.000000e+000
    268   7661     61  8.952109e-006  7.532331e-006  1.000000e-004  1.111042e-014  0.000000e+000
    269     63     62  8.115300e-006  8.302732e-006  1.000000e-004  8.235500e-015  0.000000e+000
    270     82     62  9.905162e-006  8.302732e-006  1.000000e-004  1.068403e-014  0.000000e+000
    271    462     62  8.576885e-006  8.302732e-006  1.000000e-004  1.571879e-014  0.000000e+000
    272   7662     62  8.952109e-006  8.302732e-006  1.000000e-004  2.021740e-014  0.000000e+000
    273     64     63  6.589490e-006  8.115300e-006  1.000000e-004  1.104065e-014  0.000000e+000
    274     83     63  9.525053e-006  8.115300e-006  1.000000e-004  2.068993e-014  0.000000e+000
    275    463     63  9.279907e-006  8.115300e-006  1.000000e-004  1.876610e-014  0.000000e+000
    276   7663     63  9.144494e-006  8.115300e-006  1.000000e-004  1.023321e-014  0.000000e+000
    277     65     64  8.899854e-006  6.589490e-006  1.000000e-004  1.364123e-014  0.000000e+000
    278     84     64  9.031716e-006  6.589490e-006  1.000000e-004  1.087141e-014  0.000000e+000
    279    464     64  8.386680e-006  6.589490e-006  1.000000e-004  9.551968e-015  0.000000e+000
    280   7664     64  7.911115e-006  6.589490e-006  1.000000e-004  1.051611e-014  0.000000e+000
    281     66     65  9.127995e-006  8.899854e-006  1.000000e-004  1.545626e-014  0.000000e+000
    282     85     65  8.575950e-006  8.899854e-006  1.000000e-004  1.890164e-014  0.000000e+000
    283    465     65  8.024587e-006  8.899854e-006  1.000000e-004  1.002001e-014  0.000000e+000
    284   7665     65  8.899854e-006  8.899854e-006  1.000000e-004  2.488374e-014  0.000000e+000
    285     67     66  9.127995e-006  9.127995e-006  1.000000e-004  2.617584e-014  0.000000e+000
    286     86     66  8.043137e-006  9.127995e-006  1.000000e-004  1.474178e-014  0.000000e+000
    287    466     66  8.118005e-006  9.127995e-006  1.000000e-004  1.225538e-014  0.000000e+000
    288   7666     66  8.600816e-006  9.127995e-006  1.000000e-004  1.224744e-014  0.000000e+000
    289     68     67  8.549738e-006  9.127995e-006  1.000000e-004  1.347552e-014  0.000000e+000
    290     87     67  8.311277e-006  9.127995e-006  1.000000e-004  7.790895e-015  0.000000e+000
    291    467     67  9.268104e-006  9.127995e-006  1.000000e-004  2.132569e-014  0.000000e+000
    292   7667     67  8.600816e-006  9.127995e-006  1.000000e-004  1.234063e-014  0.000000e+000
    293     69     68  8.792889e-006  8.549738e-006  1.000000e-004  1.497268e-014  0.000000e+000
    294     88     68  8.858355e-006  8.549738e-006  1.000000e-004  1.669877e-014  0.000000e+000
    295    468     68  9.268104e-006  8.549738e-006  1.000000e-004  2.296442e-014  0.000000e+000
    296   7668     68  8.274163e-006  8.549738e-006  1.000000e-004  2.109087e-014  0.000000e+000
